구분자,구분자,구분자,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기말,전기말,전전기말
ifrs_InvestmentsInAssociates      관계기업 및 공동기업투자,      관계기업 및 공동기업투자,1-3-05,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_InvestmentsInAssociates,      관계기업 및 공동기업투자,"116,328,476,486","211,087,456,749",
ifrs_InvestmentsInSubsidiaries      종속기업투자,      종속기업투자,1-3-06,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_InvestmentsInSubsidiaries,      종속기업투자,"425,203,940,076","425,203,940,076",
ifrs_PropertyPlantAndEquipment      유형자산,      유형자산,1-3-08,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_PropertyPlantAndEquipment,      유형자산,"2,635,109,625,565","2,624,279,314,566",
ifrs_IntangibleAssetsOtherThanGoodwill      무형자산,      무형자산,1-3-09,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_IntangibleAssetsOtherThanGoodwill,      무형자산,"10,903,546,256","11,282,067,690",
ifrs_InvestmentProperty      투자부동산,      투자부동산,1-3-10,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_InvestmentProperty,      투자부동산,"501,178,552,602","501,544,353,060",
entity00105271_udf_BS_2017118184658927_NoncurrentAssets      순확정급여자산,      순확정급여자산,1-3-11,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,entity00105271_udf_BS_2017118184658927_NoncurrentAssets,      순확정급여자산,"9,351,183,323","25,129,698,327",
ifrs_Assets   자산총계,   자산총계,1-4,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_Assets,   자산총계,"8,712,503,849,654","9,207,335,729,496",
ifrs_LiabilitiesAbstract부채 [abstract],부채,2,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_LiabilitiesAbstract,부채 [abstract],,,
ifrs_CurrentLiabilities   유동부채,   유동부채,2-1,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_CurrentLiabilities,   유동부채,"1,705,852,144,992","2,524,004,899,277",
dart_ShortTermTradePayables      매입채무,      매입채무,2-1-01,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,dart_ShortTermTradePayables,      매입채무,"273,936,811,940","251,114,494,259",
ifrs_ShorttermBorrowings      단기차입금,      단기차입금,2-1-04,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_ShorttermBorrowings,      단기차입금,"786,605,773,853","1,248,242,728,617",
ifrs_CurrentPortionOfLongtermBorrowings      유동성장기차입금,      유동성장기차입금,2-1-05,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_CurrentPortionOfLongtermBorrowings,      유동성장기차입금,"201,691,274,860","309,641,912,610",
dart_CurrentPortionOfBonds      유동성사채,      유동성사채,2-1-06,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,dart_CurrentPortionOfBonds,      유동성사채,0,"380,724,009,307",
ifrs_TradeAndOtherCurrentPayables      기타부채,      기타부채,2-1-03,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_TradeAndOtherCurrentPayables,      기타부채,"305,623,413,355","303,805,946,530",
ifrs_OtherCurrentFinancialLiabilities      기타유동금융부채,      기타유동금융부채,2-1-09,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_OtherCurrentFinancialLiabilities,      기타유동금융부채,"1,938,405,137","23,847,411,791",
dart_PaymentsOfIncomeTaxesPayable      미지급법인세,      미지급법인세,2-1-10,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,dart_PaymentsOfIncomeTaxesPayable,      미지급법인세,"136,056,465,847","6,628,396,163",
ifrs_NoncurrentLiabilities   비유동부채,   비유동부채,2-3,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_NoncurrentLiabilities,   비유동부채,"1,350,401,964,397","973,991,821,340",
dart_LongTermBorrowingsGross      장기차입금,      장기차입금,2-3-01,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,dart_LongTermBorrowingsGross,      장기차입금,"109,295,138,900","110,174,920,250",
dart_BondsIssued      비유동사채,      비유동사채,2-3-02,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,dart_BondsIssued,      비유동사채,"698,576,774,747","199,822,437,293",
dart_LongTermTradeAndOtherNonCurrentPayables      기타부채,      기타부채,2-3-03,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,dart_LongTermTradeAndOtherNonCurrentPayables,      기타부채,"199,167,315,587","190,279,607,156",
ifrs_OtherNoncurrentFinancialLiabilities      기타비유동금융부채,      기타비유동금융부채,2-3-04,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_OtherNoncurrentFinancialLiabilities,      기타비유동금융부채,"3,303,566,689","7,216,226,273",
ifrs_NoncurrentProvisions      비유동충당부채,      비유동충당부채,2-3-07,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_NoncurrentProvisions,      비유동충당부채,"12,960,756,145","13,024,871,635",
ifrs_DeferredTaxLiabilities      이연법인세부채,      이연법인세부채,2-3-08,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_DeferredTaxLiabilities,      이연법인세부채,"327,098,412,329","453,473,758,733",
ifrs_Liabilities   부채총계,   부채총계,2-4,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_Liabilities,   부채총계,"3,056,254,109,389","3,497,996,720,617",
ifrs_EquityAbstract자본 [abstract],자본,3,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,
ifrs_IssuedCapital   자본금,   자본금,3-1,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_IssuedCapital,   자본금,"56,434,870,000","56,434,870,000",
dart_CapitalSurplus   자본잉여금,   자본잉여금,3-2,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,dart_CapitalSurplus,   자본잉여금,"525,943,735,426","525,943,735,426",
dart_OtherCapitalAdjustments   자본조정,   자본조정,3-3,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,dart_OtherCapitalAdjustments,   자본조정,"-122,873,033,196","-122,873,033,196",
dart_OtherComprehensiveIncomeLossAccumulatedAmount   기타포괄손익누계액,   기타포괄손익누계액,3-4,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,dart_OtherComprehensiveIncomeLossAccumulatedAmount,   기타포괄손익누계액,0,0,
ifrs_RetainedEarnings   이익잉여금,   이익잉여금,3-5,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_RetainedEarnings,   이익잉여금,"5,196,744,168,035","5,249,833,436,649",
ifrs_Equity   자본총계,   자본총계,3-6,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_Equity,   자본총계,"5,656,249,740,265","5,709,339,008,879",
ifrs_EquityAndLiabilities자본과부채총계,부채및자본총계,4,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-06-30,반기보고서,KRW,ifrs_EquityAndLiabilities,자본과부채총계,"8,712,503,849,654","9,207,335,729,496",
항목코드항목명,0,0,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 3분기말,전기말,전전기말
ifrs_AssetsAbstract자산 [abstract],자산,1,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-09-30,3분기보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,
ifrs_CurrentAssets   유동자산,   유동자산,1-1,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-09-30,3분기보고서,KRW,ifrs_CurrentAssets,   유동자산,"2,077,040,264,799","1,994,907,301,609",
ifrs_CashAndCashEquivalents      현금및현금성자산,      현금및현금성자산,1-1-01,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-09-30,3분기보고서,KRW,ifrs_CashAndCashEquivalents,      현금및현금성자산,"512,357,682,949","347,248,235,337",
dart_ShortTermDepositsNotClassifiedAsCashEquivalents      단기금융상품,      단기금융상품,1-1-02,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-09-30,3분기보고서,KRW,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,      단기금융상품,"297,626,500,000","364,997,600,000",
dart_ShortTermTradeReceivable      매출채권,      매출채권,1-1-03,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-09-30,3분기보고서,KRW,dart_ShortTermTradeReceivable,      매출채권,"721,264,028,061","789,876,600,447",
entity00105271_udf_BS_2018798417899_CurrentAssets      기타채권,      기타채권,1-1-04,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-09-30,3분기보고서,KRW,entity00105271_udf_BS_2018798417899_CurrentAssets,      기타채권,"27,912,885,616","34,944,543,465",
dart_ShortTermAdvancePayments      선급금,      선급금,1-1-06,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-09-30,3분기보고서,KRW,dart_ShortTermAdvancePayments,      선급금,"11,300,693,646","16,826,197,873",
dart_ShortTermPrepaidExpenses      선급비용,      선급비용,1-1-07,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-09-30,3분기보고서,KRW,dart_ShortTermPrepaidExpenses,      선급비용,"4,236,273,634","6,140,336,769",
ifrs_OtherCurrentFinancialAssets      기타유동금융자산,      기타유동금융자산,1-1-08,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-09-30,3분기보고서,KRW,ifrs_OtherCurrentFinancialAssets,      기타유동금융자산,"286,107,380","334,648,875",
ifrs_Inventories      재고자산,      재고자산,1-1-10,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2018-09-30,3분기보고서,KRW,ifrs_Inventories,      재고자산,"502,056,093,513","434,539,138,843",
